Block 0: res=ff, exp=ff
Block 904: res=7f, exp=7f
Block 905: res=94, exp=94
Block 906: res=78, exp=78
Block 907: res=9c, exp=9c
Block 908: res=8a, exp=8a
Block 909: res=a6, exp=a6
Block 910: res=81, exp=81
Block 911: res=b2, exp=b2
Block 912: res=91, exp=91
Block 913: res=8e, exp=8e
Block 914: res=b7, exp=b7
Block 915: res=96, exp=96
Block 916: res=a2, exp=a2
Block 917: res=8c, exp=8c
Block 918: res=9b, exp=9b
Block 919: res=93, exp=93
Block 920: res=8b, exp=8b
Block 921: res=7f, exp=7f
Block 922: res=8a, exp=8a
Block 923: res=75, exp=75
Block 924: res=91, exp=91
Block 925: res=7f, exp=7f
Block 926: res=98, exp=98
Block 927: res=9b, exp=9b
Block 928: res=4f, exp=4f
Block 929: res=96, exp=96
Block 930: res=a5, exp=a5
Block 931: res=ac, exp=ac
Block 932: res=93, exp=93
Block 933: res=94, exp=94
Block 934: res=ae, exp=ae
Block 935: res=a7, exp=a7
Block 936: res=b5, exp=b5
Block 937: res=b1, exp=b1
Block 938: res=b6, exp=b6
Block 939: res=b8, exp=b8
Block 940: res=c6, exp=c6
Block 941: res=a6, exp=a6
Block 942: res=96, exp=96
Block 943: res=ad, exp=ad
Block 944: res=9f, exp=9f
Block 945: res=af, exp=af
Block 946: res=ba, exp=ba
Block 947: res=9b, exp=9b
Block 948: res=a6, exp=a6
Block 949: res=d3, exp=d3
Block 950: res=a1, exp=a1
Block 951: res=95, exp=95
Block 952: res=a7, exp=a7
Block 953: res=98, exp=98
Block 954: res=99, exp=99
Block 955: res=a5, exp=a5
Block 956: res=ad, exp=ad
Block 957: res=ae, exp=ae
Block 958: res=b2, exp=b2
Block 959: res=97, exp=97
Block 960: res=a1, exp=a1
Block 961: res=95, exp=95
Block 962: res=a7, exp=a7
Block 963: res=93, exp=93
Block 964: res=d1, exp=d1
Block 965: res=a6, exp=a6
Block 966: res=9c, exp=9c
Block 967: res=a8, exp=a8
Block 968: res=ae, exp=ae
Block 969: res=8d, exp=8d
Block 970: res=d9, exp=d9
Block 971: res=e5, exp=e5
Block 972: res=e0, exp=e0
Block 973: res=d7, exp=d7
Block 974: res=dc, exp=dc
Block 975: res=de, exp=de
Block 976: res=ea, exp=ea
Block 977: res=fa, exp=fa
Block 978: res=e6, exp=e6
Block 979: res=db, exp=db
Block 980: res=8d, exp=8d
Block 981: res=56, exp=56
Block 982: res=72, exp=72
Block 983: res=6f, exp=6f
Block 984: res=85, exp=85
Block 985: res=76, exp=76
Block 986: res=84, exp=84
Block 987: res=74, exp=74
Block 988: res=89, exp=89
Block 989: res=8b, exp=8b
Block 990: res=83, exp=83
Block 991: res=8c, exp=8c
Block 992: res=7c, exp=7c
Block 993: res=8b, exp=8b
Block 994: res=8e, exp=8e
Block 995: res=94, exp=94
Block 996: res=87, exp=87
Block 997: res=7a, exp=7a
Block 998: res=8f, exp=8f
Block 999: res=9b, exp=9b
Block 1000: res=89, exp=89
Block 1001: res=ae, exp=ae
Block 1002: res=a0, exp=a0
Block 1003: res=ad, exp=ad
Block 1004: res=94, exp=94
Block 1005: res=ae, exp=ae
Block 1006: res=8a, exp=8a
Block 1007: res=7c, exp=7c
Block 1008: res=9b, exp=9b
Block 1009: res=80, exp=80
Block 1010: res=a2, exp=a2
Block 1011: res=a0, exp=a0
Block 1012: res=78, exp=78
Block 1013: res=94, exp=94
Block 1014: res=8f, exp=8f
Block 1015: res=88, exp=88
Block 1016: res=86, exp=86
Block 1017: res=97, exp=97
Block 1018: res=99, exp=99
Block 1019: res=a7, exp=a7
Block 1020: res=b5, exp=b5
Block 1021: res=8b, exp=8b
Block 1022: res=49, exp=49
Block 1023: res=aa, exp=aa
Block 1024: res=ff, exp=ff
Block 1025: res=a1, exp=a1
Block 1026: res=a6, exp=a6
Block 1027: res=ae, exp=ae
Block 1028: res=cc, exp=cc
Block 1029: res=c0, exp=c0
Block 1030: res=c7, exp=c7
Block 1031: res=b0, exp=b0
Block 1032: res=b5, exp=b5
Block 1033: res=c3, exp=c3
Block 1034: res=b0, exp=b0
Block 1035: res=a6, exp=a6
Block 1036: res=a4, exp=a4
Block 1037: res=a3, exp=a3
Block 1038: res=96, exp=96
Block 1039: res=a6, exp=a6
Block 1040: res=98, exp=98
Block 1041: res=a5, exp=a5
Block 1042: res=b0, exp=b0
Block 1043: res=b1, exp=b1
Block 1044: res=c1, exp=c1
Block 1045: res=d5, exp=d5
Block 1046: res=bc, exp=bc
Block 1047: res=c3, exp=c3
Block 1048: res=ba, exp=ba
Block 1049: res=b8, exp=b8
Block 1050: res=ac, exp=ac
Block 1051: res=af, exp=af
Block 1052: res=b0, exp=b0
Block 1053: res=c7, exp=c7
Block 1054: res=9e, exp=9e
Block 1055: res=ba, exp=ba
Block 1056: res=5e, exp=5e
Block 1057: res=6f, exp=6f
Block 1058: res=69, exp=69
Block 1059: res=78, exp=78
Block 1060: res=7f, exp=7f
Block 1061: res=a0, exp=a0
Block 1062: res=73, exp=73
Block 1063: res=74, exp=74
Block 1064: res=81, exp=81
Block 1065: res=8a, exp=8a
Block 1066: res=66, exp=66
Block 1067: res=a0, exp=a0
Block 1068: res=74, exp=74
Block 1069: res=82, exp=82
Block 1070: res=69, exp=69
Block 1071: res=9b, exp=9b
Block 1072: res=c3, exp=c3
Block 1073: res=b6, exp=b6
Block 1074: res=73, exp=73
Block 1075: res=97, exp=97
Block 1076: res=7a, exp=7a
Block 1077: res=83, exp=83
Block 1078: res=80, exp=80
Block 1079: res=8c, exp=8c
Block 1080: res=81, exp=81
Block 1081: res=85, exp=85
Block 1082: res=6e, exp=6e
Block 1083: res=90, exp=90
Block 1084: res=9c, exp=9c
Block 1085: res=95, exp=95
Block 1086: res=75, exp=75
Block 1087: res=a6, exp=a6
Block 1088: res=a0, exp=a0
Block 1089: res=a9, exp=a9
Block 1090: res=92, exp=92
Block 1091: res=a5, exp=a5
Block 1092: res=90, exp=90
Block 1093: res=98, exp=98
Block 1094: res=83, exp=83
Block 1095: res=8a, exp=8a
Block 1096: res=8d, exp=8d
Block 1097: res=83, exp=83
Block 1098: res=91, exp=91
Block 1099: res=8d, exp=8d
Block 1100: res=92, exp=92
Block 1101: res=92, exp=92
Block 1102: res=8b, exp=8b
Block 1103: res=c6, exp=c6
Block 1104: res=b7, exp=b7
Block 1105: res=99, exp=99
Block 1106: res=9c, exp=9c
Block 1107: res=ab, exp=ab
Block 1108: res=93, exp=93
Block 1109: res=b6, exp=b6
Block 1110: res=8f, exp=8f
Block 1111: res=91, exp=91
Block 1112: res=8e, exp=8e
Block 1113: res=a1, exp=a1
Block 1114: res=9e, exp=9e
Block 1115: res=b0, exp=b0
Block 1116: res=85, exp=85
Block 1117: res=ce, exp=ce
Block 1118: res=a1, exp=a1
Block 1119: res=a5, exp=a5
Block 1120: res=a0, exp=a0
Block 1121: res=8c, exp=8c
Block 1122: res=8d, exp=8d
Block 1123: res=a0, exp=a0
Block 1124: res=93, exp=93
Block 1125: res=91, exp=91
Block 1126: res=b3, exp=b3
Block 1127: res=a9, exp=a9
Block 1128: res=86, exp=86
Block 1129: res=a4, exp=a4
Block 1130: res=b1, exp=b1
Block 1131: res=a1, exp=a1
Block 1132: res=85, exp=85
Block 1133: res=7e, exp=7e
Block 1134: res=81, exp=81
Block 1135: res=9b, exp=9b
Block 1136: res=96, exp=96
Block 1137: res=a5, exp=a5
Block 1138: res=a3, exp=a3
Block 1139: res=9d, exp=9d
Block 1140: res=a1, exp=a1
Block 1141: res=a8, exp=a8
Block 1142: res=9b, exp=9b
Block 1143: res=9b, exp=9b
Block 1144: res=9e, exp=9e
Block 1145: res=96, exp=96
Block 1146: res=89, exp=89
Block 1147: res=98, exp=98
Block 1148: res=84, exp=84
Block 1149: res=a3, exp=a3
Block 1150: res=b5, exp=b5
Block 1151: res=97, exp=97
Block 1152: res=9b, exp=9b
Block 1153: res=9c, exp=9c
Block 1154: res=99, exp=99
Block 1155: res=7d, exp=7d
Block 1156: res=98, exp=98
Block 1157: res=aa, exp=aa
Block 1158: res=91, exp=91
Block 1159: res=b8, exp=b8
Block 1160: res=7f, exp=7f
Block 1161: res=98, exp=98
Block 1162: res=91, exp=91
Block 1163: res=95, exp=95
Block 1164: res=96, exp=96
Block 1165: res=7c, exp=7c
Block 1166: res=8d, exp=8d
Block 1167: res=81, exp=81
Block 1168: res=b8, exp=b8
Block 1169: res=a6, exp=a6
Block 1170: res=95, exp=95
Block 1171: res=a1, exp=a1
Block 1172: res=96, exp=96
Block 1173: res=79, exp=79
Block 1174: res=8c, exp=8c
Block 1175: res=89, exp=89
Block 1176: res=a8, exp=a8
Block 1177: res=ad, exp=ad
Block 1178: res=91, exp=91
Block 1179: res=87, exp=87
Block 1180: res=7a, exp=7a
Block 1181: res=86, exp=86
Block 1182: res=8e, exp=8e
Block 1183: res=9f, exp=9f
Block 1184: res=74, exp=74
Block 1185: res=80, exp=80
Block 1186: res=91, exp=91
Block 1187: res=93, exp=93
Block 1188: res=9f, exp=9f
Block 1189: res=ca, exp=ca
Block 1190: res=bc, exp=bc
Block 1191: res=95, exp=95
Block 1192: res=a3, exp=a3
Block 1193: res=a7, exp=a7
Block 1194: res=ae, exp=ae
Block 1195: res=a3, exp=a3
Block 1196: res=a4, exp=a4
Block 1197: res=99, exp=99
Block 1198: res=aa, exp=aa
Block 1199: res=a2, exp=a2
Block 1200: res=aa, exp=aa
Block 1201: res=a5, exp=a5
Block 1202: res=a6, exp=a6
Block 1203: res=9f, exp=9f
Block 1204: res=aa, exp=aa
Block 1205: res=ae, exp=ae
Block 1206: res=a7, exp=a7
Block 1207: res=b8, exp=b8
Block 1208: res=bf, exp=bf
Block 1209: res=a3, exp=a3
Block 1210: res=a9, exp=a9
Block 1211: res=a4, exp=a4
Block 1212: res=9b, exp=9b
Block 1213: res=a0, exp=a0
Block 1214: res=94, exp=94
Block 1215: res=be, exp=be
Block 1216: res=aa, exp=aa
Block 1217: res=b2, exp=b2
Block 1218: res=a4, exp=a4
Block 1219: res=a9, exp=a9
Block 1220: res=96, exp=96
Block 1221: res=a2, exp=a2
Block 1222: res=9e, exp=9e
Block 1223: res=9d, exp=9d
Block 1224: res=ad, exp=ad
Block 1225: res=ad, exp=ad
Block 1226: res=97, exp=97
Block 1227: res=de, exp=de
Block 1228: res=d8, exp=d8
Block 1229: res=dc, exp=dc
Block 1230: res=e1, exp=e1
Block 1231: res=eb, exp=eb
Block 1232: res=d9, exp=d9
Block 1233: res=e8, exp=e8
Block 1234: res=ec, exp=ec
Block 1235: res=d6, exp=d6
Block 1236: res=bd, exp=bd
Block 1237: res=74, exp=74
Block 1238: res=92, exp=92
Block 1239: res=6e, exp=6e
Block 1240: res=84, exp=84
Block 1241: res=8c, exp=8c
Block 1242: res=8c, exp=8c
Block 1243: res=a0, exp=a0
Block 1244: res=a4, exp=a4
Block 1245: res=80, exp=80
Block 1246: res=87, exp=87
Block 1247: res=a2, exp=a2
Block 1248: res=95, exp=95
Block 1249: res=b0, exp=b0
Block 1250: res=96, exp=96
Block 1251: res=8f, exp=8f
Block 1252: res=79, exp=79
Block 1253: res=9b, exp=9b
Block 1254: res=8e, exp=8e
Block 1255: res=83, exp=83
Block 1256: res=92, exp=92
Block 1257: res=89, exp=89
Block 1258: res=9e, exp=9e
Block 1259: res=72, exp=72
Block 1260: res=a5, exp=a5
Block 1261: res=72, exp=72
Block 1262: res=88, exp=88
Block 1263: res=9b, exp=9b
Block 1264: res=b3, exp=b3
Block 1265: res=85, exp=85
Block 1266: res=8e, exp=8e
Block 1267: res=a2, exp=a2
Block 1268: res=9d, exp=9d
Block 1269: res=8a, exp=8a
Block 1270: res=85, exp=85
Block 1271: res=9c, exp=9c
Block 1272: res=9e, exp=9e
Block 1273: res=8f, exp=8f
Block 1274: res=bc, exp=bc
Block 1275: res=95, exp=95
Block 1276: res=77, exp=77
Block 1277: res=40, exp=40
Block 1278: res=38, exp=38
Block 1279: res=ca, exp=ca
Block 1280: res=ff, exp=ff
Block 1281: res=aa, exp=aa
Block 1282: res=a7, exp=a7
Block 1283: res=8b, exp=8b
Block 1284: res=c0, exp=c0
Block 1285: res=ae, exp=ae
Block 1286: res=bd, exp=bd
Block 1287: res=ae, exp=ae
Block 1288: res=ac, exp=ac
Block 1289: res=b5, exp=b5
Block 1290: res=a5, exp=a5
Block 1291: res=a7, exp=a7
Block 1292: res=94, exp=94
Block 1293: res=9d, exp=9d
Block 1294: res=a3, exp=a3
Block 1295: res=9c, exp=9c
Block 1296: res=9b, exp=9b
Block 1297: res=a9, exp=a9
Block 1298: res=ab, exp=ab
Block 1299: res=ac, exp=ac
Block 1300: res=b3, exp=b3
Block 1301: res=af, exp=af
Block 1302: res=cd, exp=cd
Block 1303: res=b6, exp=b6
Block 1304: res=b8, exp=b8
Block 1305: res=b8, exp=b8
Block 1306: res=ad, exp=ad
Block 1307: res=b9, exp=b9
Block 1308: res=a2, exp=a2
Block 1309: res=8c, exp=8c
Block 1310: res=9b, exp=9b
Block 1311: res=67, exp=67
Block 1312: res=66, exp=66
Block 1313: res=71, exp=71
Block 1314: res=56, exp=56
Block 1315: res=77, exp=77
Block 1316: res=91, exp=91
Block 1317: res=71, exp=71
Block 1318: res=64, exp=64
Block 1319: res=90, exp=90
Block 1320: res=66, exp=66
Block 1321: res=6d, exp=6d
Block 1322: res=71, exp=71
Block 1323: res=6b, exp=6b
Block 1324: res=72, exp=72
Block 1325: res=7f, exp=7f
Block 1326: res=6b, exp=6b
Block 1327: res=7c, exp=7c
Block 1328: res=92, exp=92
Block 1329: res=75, exp=75
Block 1330: res=a0, exp=a0
Block 1331: res=75, exp=75
Block 1332: res=98, exp=98
Block 1333: res=72, exp=72
Block 1334: res=80, exp=80
Block 1335: res=8b, exp=8b
Block 1336: res=81, exp=81
Block 1337: res=90, exp=90
Block 1338: res=8b, exp=8b
Block 1339: res=89, exp=89
Block 1340: res=7e, exp=7e
Block 1341: res=a3, exp=a3
Block 1342: res=8f, exp=8f
Block 1343: res=9c, exp=9c
Block 1344: res=aa, exp=aa
Block 1345: res=9f, exp=9f
Block 1346: res=8a, exp=8a
Block 1347: res=a2, exp=a2
Block 1348: res=90, exp=90
Block 1349: res=83, exp=83
Block 1350: res=80, exp=80
Block 1351: res=92, exp=92
Block 1352: res=97, exp=97
Block 1353: res=90, exp=90
Block 1354: res=94, exp=94
Block 1355: res=90, exp=90
Block 1356: res=a4, exp=a4
Block 1357: res=83, exp=83
Block 1358: res=82, exp=82
Block 1359: res=a2, exp=a2
Block 1360: res=c8, exp=c8
Block 1361: res=d5, exp=d5
Block 1362: res=a9, exp=a9
Block 1363: res=bc, exp=bc
Block 1364: res=89, exp=89
Block 1365: res=8b, exp=8b
Block 1366: res=8e, exp=8e
Block 1367: res=9a, exp=9a
Block 1368: res=a7, exp=a7
Block 1369: res=91, exp=91
Block 1370: res=92, exp=92
Block 1371: res=81, exp=81
Block 1372: res=93, exp=93
Block 1373: res=99, exp=99
Block 1374: res=9c, exp=9c
Block 1375: res=97, exp=97
Block 1376: res=9a, exp=9a
Block 1377: res=88, exp=88
Block 1378: res=85, exp=85
Block 1379: res=a0, exp=a0
Block 1380: res=b0, exp=b0
Block 1381: res=98, exp=98
Block 1382: res=a6, exp=a6
Block 1383: res=98, exp=98
Block 1384: res=82, exp=82
Block 1385: res=b6, exp=b6
Block 1386: res=a4, exp=a4
Block 1387: res=91, exp=91
Block 1388: res=90, exp=90
Block 1389: res=92, exp=92
Block 1390: res=89, exp=89
Block 1391: res=99, exp=99
Block 1392: res=82, exp=82
Block 1393: res=8a, exp=8a
Block 1394: res=92, exp=92
Block 1395: res=83, exp=83
Block 1396: res=9b, exp=9b
Block 1397: res=99, exp=99
Block 1398: res=8f, exp=8f
Block 1399: res=88, exp=88
Block 1400: res=98, exp=98
Block 1401: res=88, exp=88
Block 1402: res=9b, exp=9b
Block 1403: res=a6, exp=a6
Block 1404: res=97, exp=97
Block 1405: res=9a, exp=9a
Block 1406: res=a5, exp=a5
Block 1407: res=8b, exp=8b
Block 1408: res=80, exp=80
Block 1409: res=96, exp=96
Block 1410: res=9a, exp=9a
Block 1411: res=9e, exp=9e
Block 1412: res=9c, exp=9c
Block 1413: res=91, exp=91
Block 1414: res=95, exp=95
Block 1415: res=8e, exp=8e
Block 1416: res=96, exp=96
Block 1417: res=8b, exp=8b
Block 1418: res=9e, exp=9e
Block 1419: res=96, exp=96
Block 1420: res=92, exp=92
Block 1421: res=97, exp=97
Block 1422: res=93, exp=93
Block 1423: res=a3, exp=a3
Block 1424: res=9e, exp=9e
Block 1425: res=cf, exp=cf
Block 1426: res=b5, exp=b5
Block 1427: res=9e, exp=9e
Block 1428: res=8c, exp=8c
Block 1429: res=8c, exp=8c
Block 1430: res=8f, exp=8f
Block 1431: res=85, exp=85
Block 1432: res=91, exp=91
Block 1433: res=8d, exp=8d
Block 1434: res=78, exp=78
Block 1435: res=9b, exp=9b
Block 1436: res=80, exp=80
Block 1437: res=b0, exp=b0
Block 1438: res=82, exp=82
Block 1439: res=7a, exp=7a
Block 1440: res=7f, exp=7f
Block 1441: res=66, exp=66
Block 1442: res=6f, exp=6f
Block 1443: res=99, exp=99
Block 1444: res=9c, exp=9c
Block 1445: res=a5, exp=a5
Block 1446: res=ab, exp=ab
Block 1447: res=bc, exp=bc
Block 1448: res=a3, exp=a3
Block 1449: res=af, exp=af
Block 1450: res=ae, exp=ae
Block 1451: res=a0, exp=a0
Block 1452: res=a2, exp=a2
Block 1453: res=9f, exp=9f
Block 1454: res=a6, exp=a6
Block 1455: res=a1, exp=a1
Block 1456: res=a4, exp=a4
Block 1457: res=a7, exp=a7
Block 1458: res=a7, exp=a7
Block 1459: res=9d, exp=9d
Block 1460: res=bb, exp=bb
Block 1461: res=9f, exp=9f
Block 1462: res=a3, exp=a3
Block 1463: res=a9, exp=a9
Block 1464: res=bf, exp=bf
Block 1465: res=9c, exp=9c
Block 1466: res=a2, exp=a2
Block 1467: res=ab, exp=ab
Block 1468: res=a1, exp=a1
Block 1469: res=aa, exp=aa
Block 1470: res=a3, exp=a3
Block 1471: res=99, exp=99
Block 1472: res=a4, exp=a4
Block 1473: res=ac, exp=ac
Block 1474: res=90, exp=90
Block 1475: res=a9, exp=a9
Block 1476: res=9b, exp=9b
Block 1477: res=a2, exp=a2
Block 1478: res=98, exp=98
Block 1479: res=9e, exp=9e
Block 1480: res=9d, exp=9d
Block 1481: res=9f, exp=9f
Block 1482: res=a8, exp=a8
Block 1483: res=c6, exp=c6
Block 1484: res=d1, exp=d1
Block 1485: res=dc, exp=dc
Block 1486: res=dc, exp=dc
Block 1487: res=e4, exp=e4
Block 1488: res=dd, exp=dd
Block 1489: res=e4, exp=e4
Block 1490: res=f4, exp=f4
Block 1491: res=e0, exp=e0
Block 1492: res=c8, exp=c8
Block 1493: res=a7, exp=a7
Block 1494: res=66, exp=66
Block 1495: res=67, exp=67
Block 1496: res=78, exp=78
Block 1497: res=75, exp=75
Block 1498: res=8c, exp=8c
Block 1499: res=74, exp=74
Block 1500: res=8f, exp=8f
Block 1501: res=92, exp=92
Block 1502: res=8b, exp=8b
Block 1503: res=92, exp=92
Block 1504: res=8a, exp=8a
Block 1505: res=7a, exp=7a
Block 1506: res=6e, exp=6e
Block 1507: res=88, exp=88
Block 1508: res=a4, exp=a4
Block 1509: res=82, exp=82
Block 1510: res=75, exp=75
Block 1511: res=90, exp=90
Block 1512: res=79, exp=79
Block 1513: res=91, exp=91
Block 1514: res=8f, exp=8f
Block 1515: res=82, exp=82
Block 1516: res=a0, exp=a0
Block 1517: res=79, exp=79
Block 1518: res=8b, exp=8b
Block 1519: res=94, exp=94
Block 1520: res=82, exp=82
Block 1521: res=84, exp=84
Block 1522: res=95, exp=95
Block 1523: res=9a, exp=9a
Block 1524: res=84, exp=84
Block 1525: res=82, exp=82
Block 1526: res=92, exp=92
Block 1527: res=a9, exp=a9
Block 1528: res=9f, exp=9f
Block 1529: res=9f, exp=9f
Block 1530: res=84, exp=84
Block 1531: res=58, exp=58
Block 1532: res=35, exp=35
Block 1533: res=3b, exp=3b
Block 1534: res=51, exp=51
Block 1535: res=e0, exp=e0
Block 1536: res=ff, exp=ff
Block 1537: res=a3, exp=a3
Block 1538: res=a7, exp=a7
Block 1539: res=a3, exp=a3
Block 1540: res=cc, exp=cc
Block 1541: res=ad, exp=ad
Block 1542: res=a1, exp=a1
Block 1543: res=fe, exp=fe
Block 1544: res=9e, exp=9e
Block 1545: res=a8, exp=a8
Block 1546: res=a8, exp=a8
Block 1547: res=b8, exp=b8
Block 1548: res=9f, exp=9f
Block 1549: res=98, exp=98
Block 1550: res=9f, exp=9f
Block 1551: res=9b, exp=9b
Block 1552: res=a4, exp=a4
Block 1553: res=af, exp=af
Block 1554: res=ae, exp=ae
Block 1555: res=b6, exp=b6
Block 1556: res=bb, exp=bb
Block 1557: res=c4, exp=c4
Block 1558: res=c0, exp=c0
Block 1559: res=c5, exp=c5
Block 1560: res=b7, exp=b7
Block 1561: res=ae, exp=ae
Block 1562: res=ad, exp=ad
Block 1563: res=bf, exp=bf
Block 1564: res=9b, exp=9b
Block 1565: res=92, exp=92
Block 1566: res=86, exp=86
Block 1567: res=66, exp=66
Block 1568: res=90, exp=90
Block 1569: res=6c, exp=6c
Block 1570: res=69, exp=69
Block 1571: res=62, exp=62
Block 1572: res=74, exp=74
Block 1573: res=80, exp=80
Block 1574: res=6c, exp=6c
Block 1575: res=8e, exp=8e
Block 1576: res=6f, exp=6f
Block 1577: res=7d, exp=7d
Block 1578: res=6f, exp=6f
Block 1579: res=74, exp=74
Block 1580: res=94, exp=94
Block 1581: res=58, exp=58
Block 1582: res=76, exp=76
Block 1583: res=78, exp=78
Block 1584: res=66, exp=66
Block 1585: res=77, exp=77
Block 1586: res=73, exp=73
Block 1587: res=77, exp=77
Block 1588: res=8c, exp=8c
Block 1589: res=83, exp=83
Block 1590: res=6c, exp=6c
Block 1591: res=8f, exp=8f
Block 1592: res=7d, exp=7d
Block 1593: res=6e, exp=6e
Block 1594: res=84, exp=84
Block 1595: res=74, exp=74
Block 1596: res=81, exp=81
Block 1597: res=9c, exp=9c
Block 1598: res=92, exp=92
Block 1599: res=92, exp=92
Block 1600: res=9e, exp=9e
Block 1601: res=92, exp=92
Block 1602: res=97, exp=97
Block 1603: res=bb, exp=bb
Block 1604: res=7d, exp=7d
Block 1605: res=97, exp=97
Block 1606: res=89, exp=89
Block 1607: res=98, exp=98
Block 1608: res=94, exp=94
Block 1609: res=9a, exp=9a
Block 1610: res=97, exp=97
Block 1611: res=96, exp=96
Block 1612: res=aa, exp=aa
Block 1613: res=7c, exp=7c
Block 1614: res=85, exp=85
Block 1615: res=aa, exp=aa
Block 1616: res=b1, exp=b1
Block 1617: res=ff, exp=ff
Block 1618: res=c3, exp=c3
Block 1619: res=ec, exp=ec
Block 1620: res=97, exp=97
Block 1621: res=a7, exp=a7
Block 1622: res=98, exp=98
Block 1623: res=95, exp=95
Block 1624: res=ac, exp=ac
Block 1625: res=9b, exp=9b
Block 1626: res=89, exp=89
Block 1627: res=91, exp=91
Block 1628: res=a2, exp=a2
Block 1629: res=8c, exp=8c
Block 1630: res=a4, exp=a4
Block 1631: res=95, exp=95
Block 1632: res=9a, exp=9a
Block 1633: res=94, exp=94
Block 1634: res=8e, exp=8e
Block 1635: res=8e, exp=8e
Block 1636: res=9e, exp=9e
Block 1637: res=9c, exp=9c
Block 1638: res=91, exp=91
Block 1639: res=a9, exp=a9
Block 1640: res=9d, exp=9d
Block 1641: res=90, exp=90
Block 1642: res=93, exp=93
Block 1643: res=9b, exp=9b
Block 1644: res=81, exp=81
Block 1645: res=8b, exp=8b
Block 1646: res=81, exp=81
Block 1647: res=8d, exp=8d
Block 1648: res=8a, exp=8a
Block 1649: res=8b, exp=8b
Block 1650: res=7d, exp=7d
Block 1651: res=aa, exp=aa
Block 1652: res=84, exp=84
Block 1653: res=81, exp=81
Block 1654: res=9d, exp=9d
Block 1655: res=9e, exp=9e
Block 1656: res=9e, exp=9e
Block 1657: res=97, exp=97
Block 1658: res=9c, exp=9c
Block 1659: res=a0, exp=a0
Block 1660: res=9d, exp=9d
Block 1661: res=96, exp=96
Block 1662: res=a7, exp=a7
Block 1663: res=9b, exp=9b
Block 1664: res=8c, exp=8c
Block 1665: res=9e, exp=9e
Block 1666: res=95, exp=95
Block 1667: res=9b, exp=9b
Block 1668: res=c8, exp=c8
Block 1669: res=9f, exp=9f
Block 1670: res=9d, exp=9d
Block 1671: res=a2, exp=a2
Block 1672: res=7d, exp=7d
Block 1673: res=9f, exp=9f
Block 1674: res=a4, exp=a4
Block 1675: res=95, exp=95
Block 1676: res=77, exp=77
Block 1677: res=94, exp=94
Block 1678: res=7e, exp=7e
Block 1679: res=9b, exp=9b
Block 1680: res=ac, exp=ac
Block 1681: res=d0, exp=d0
Block 1682: res=b3, exp=b3
Block 1683: res=9e, exp=9e
Block 1684: res=8d, exp=8d
Block 1685: res=86, exp=86
Block 1686: res=8d, exp=8d
Block 1687: res=86, exp=86
Block 1688: res=8c, exp=8c
Block 1689: res=9e, exp=9e
Block 1690: res=a2, exp=a2
Block 1691: res=8a, exp=8a
Block 1692: res=98, exp=98
Block 1693: res=74, exp=74
Block 1694: res=7b, exp=7b
Block 1695: res=95, exp=95
Block 1696: res=85, exp=85
Block 1697: res=7a, exp=7a
Block 1698: res=69, exp=69
Block 1699: res=a1, exp=a1
Block 1700: res=9d, exp=9d
Block 1701: res=e2, exp=e2
Block 1702: res=c4, exp=c4
Block 1703: res=ac, exp=ac
Block 1704: res=9b, exp=9b
Block 1705: res=97, exp=97
Block 1706: res=a3, exp=a3
Block 1707: res=b2, exp=b2
